"time","V1","V2","Va","D","y1 (% relative to rated power)","y2 (% relative to rated power)","out1","out2"
"11/01/2010 00:10",9.7,7.5,7.47469229965672,64.85,63.4848484848485,35.8606060606061,0,0
"11/01/2010 00:20",10.1,8.2,8.17283038003333,64.06,68.969696969697,43.5212121212121,0,0
"11/01/2010 00:30",10.2,8.7,8.67155578933394,63.98,70.7818181818182,49.0909090909091,0,0
"11/01/2010 00:40",10.3,8.7,8.67516650081449,63.29,72.0909090909091,52.0545454545455,0,0
"11/01/2010 00:50",10.3,9,8.97818719068824,64.07,72.3090909090909,56.9393939393939,0,0
"11/01/2010 01:00",10.3,9.6,9.57893911756277,67.59,73.9939393939394,64.2242424242424,0,0
"11/01/2010 01:10",11,10.8,10.7793235282579,67.61,84.1272727272727,82.5515151515151,0,0
"11/01/2010 01:20",10.9,11.3,11.2830047305669,69.45,83.5393939393939,88.8181818181818,0,0
"11/01/2010 01:30",9,10.9,10.8895356867774,72.96,58.0545454545455,84.3333333333333,0,0
"11/01/2010 01:40",9.2,10.6,10.5933787067143,73.48,58.1454545454545,80.9818181818182,0,0
"11/01/2010 01:50",8.6,10,9.99741787659375,73.34,47.1636363636364,70.2060606060606,0,0
"11/01/2010 02:00",8.6,9.9,9.89816958237568,73.82,49.9212121212121,69.6060606060606,0,0
"11/01/2010 02:10",7.8,9.6,9.59905867937322,75.77,38.8787878787879,63.7151515151515,0,0
"11/01/2010 02:20",8.5,9.6,9.60126946209765,77.14,46.3090909090909,63.8424242424242,0,0
"11/01/2010 02:30",7.9,9,9.00146335846112,76.65,37.4727272727273,52.5878787878788,0,0
"11/01/2010 02:40",8.5,8.4,8.40235128002641,79.72,43.9212121212121,45.9636363636364,0,0
"11/01/2010 02:50",8.1,8.7,8.70302883751446,76.58,39.7878787878788,49.8181818181818,0,0
"11/01/2010 03:00",7.7,8.6,8.6039748142717,75.86,34.2848484848485,51.0909090909091,0,0
"11/01/2010 03:10",7.9,8.9,8.9052205050695,75.2,36.4484848484848,53.2545454545455,0,0
"11/01/2010 03:20",8.6,9.2,9.20641881111043,72.75,48.5818181818182,60.5575757575758,0,0
"11/01/2010 03:30",8.5,9.7,9.70570841467454,73.61,45.7090909090909,68.030303030303,0,0
"11/01/2010 03:40",8.2,9.5,9.50599784735931,72.15,43.369696969697,65.0848484848485,0,0
"11/01/2010 03:50",9.8,9.6,9.60607656347156,69.88,63.9636363636364,68.1030303030303,0,0
"11/01/2010 04:00",8.5,9.2,9.20693832739982,71.33,46.9757575757576,59.9575757575758,0,0
"11/01/2010 04:10",7.6,8.7,8.7078102909053,74.09,34.6,52.430303030303,0,0
"11/01/2010 04:20",7.7,7.6,7.60882270599177,76.47,32.7939393939394,37.4787878787879,0,0
"11/01/2010 04:30",7.6,7.9,7.91007584855128,76.9,31.2909090909091,40.2545454545455,0,0
"11/01/2010 04:40",7.4,8,8.01050409050405,76.15,30.1212121212121,41.5454545454545,0,0
"11/01/2010 04:50",7.3,7.7,7.70988695847323,76.01,28.0666666666667,36.3212121212121,0,0
"11/01/2010 05:00",8.2,6.4,6.4089536823061,82.7,38.9030303030303,23.5030303030303,0,0
"11/01/2010 05:10",7.8,6.6,6.60930216889622,86.7,35.4606060606061,27.1818181818182,0,0
"11/01/2010 05:20",8.2,6.7,6.70856005570242,87.9,39.0121212121212,27.6727272727273,0,0
"11/01/2010 05:30",8.2,8.1,8.10805975944001,95.2,40.7575757575758,42.7878787878788,0,0
"11/01/2010 05:40",7.1,7.1,7.10696442694188,91.1,27.1575757575758,29.7636363636364,0,0
"11/01/2010 05:50",7.7,6.4,6.40697835697905,86.9,34.9575757575758,23.2242424242424,0,0
"11/01/2010 06:00",8.3,7.2,7.20873833691988,86.2,41.2121212121212,31.7575757575758,0,0
