"time","V1","V2","Va","D","y1 (% relative to rated power)","y2 (% relative to rated power)","out1","out2"
"11/01/2010 00:10",8.7,8.7,8.48956658282363,65.59,51.3151515151515,52.9090909090909,0,0
"11/01/2010 00:20",8.6,8.7,8.4916003704199,64.24,48.8484848484848,52.3515151515152,0,0
"11/01/2010 00:30",9.1,9.3,9.07980164504755,64.82,55.8848484848485,60.430303030303,0,0
"11/01/2010 00:40",10.2,9.2,8.98497285785239,64.96,75.7575757575758,60.2545454545455,0,0
"11/01/2010 00:50",10.7,9.1,8.8892829388368,64.2,82.5939393939394,60.2606060606061,0,0
"11/01/2010 01:00",10.1,8.9,8.69614656375548,64.82,75.1454545454546,58.7454545454545,0,0
"11/01/2010 01:10",10.3,9.5,9.28436621298929,67.25,80.3939393939394,65.4606060606061,0,0
"11/01/2010 01:20",10.5,10.8,10.5567912593028,67,85.0545454545455,88.6121212121212,0,0
"11/01/2010 01:30",11,10.8,10.5595292724355,67.53,93.6484848484848,85.5090909090909,0,0
"11/01/2010 01:40",10.9,11.4,11.1489590197507,66.3,90.4909090909091,93.5454545454545,0,0
"11/01/2010 01:50",10.4,11.1,10.8580134422592,66.83,82.8484848484848,91.4484848484849,0,0
"11/01/2010 02:00",10.5,10.3,10.0777274596895,66.92,85.2424242424242,80.6545454545455,0,0
"11/01/2010 02:10",10.3,11,10.7640738642205,67.23,81.630303030303,89.7818181818182,0,0
"11/01/2010 02:20",10.4,11,10.7648840813177,66.87,84.8666666666667,89.4363636363636,0,0
"11/01/2010 02:30",9.7,10.1,9.88525503034934,70.58,69.9878787878788,74.3030303030303,0,0
"11/01/2010 02:40",9.8,8.2,8.02755358696818,69.84,68.9878787878788,47.4969696969697,0,0
"11/01/2010 02:50",9.6,8.6,8.41912334951072,69.07,67.7939393939394,51.969696969697,0,0
"11/01/2010 03:00",9.6,9.2,9.00674224467903,65.95,67.030303030303,64.030303030303,0,0
"11/01/2010 03:10",8.9,9.3,9.1047075963926,68.69,55.5818181818182,61.2363636363636,0,0
"11/01/2010 03:20",9.1,8.4,8.22454238233182,66.42,55.2727272727273,48.9030303030303,0,0
"11/01/2010 03:30",9.1,8.3,8.12672833132098,66.48,57.3454545454545,46.4787878787879,0,0
"11/01/2010 03:40",9.6,8.5,8.32212494954451,68.93,66.2181818181818,49.8545454545455,0,0
"11/01/2010 03:50",9.3,8.6,8.42047465676155,71.13,61.830303030303,52.4242424242424,0,0
"11/01/2010 04:00",9.4,8.7,8.51902924785126,69.53,64.6848484848485,52.1757575757576,0,0
"11/01/2010 04:10",9.3,8.8,8.61702096260089,73.34,63.2545454545455,55.8666666666667,0,0
"11/01/2010 04:20",9.5,8.5,8.32213398418349,75.69,63.5575757575758,50.2787878787879,0,0
"11/01/2010 04:30",9.2,8.2,8.0275770219327,76.52,58.5212121212121,45.8909090909091,0,0
"11/01/2010 04:40",9.2,7.9,7.73406168095631,75.53,57.7878787878788,41.7333333333333,0,0
"11/01/2010 04:50",8.8,7.7,7.53901089087331,76.54,53.4909090909091,39.030303030303,0,0
"11/01/2010 05:00",8.4,7.5,7.34359684060334,78.86,45.6848484848485,35.9454545454545,0,0
"11/01/2010 05:10",8.1,7.7,7.54075152079934,80.8,44.169696969697,38.1636363636364,0,0
"11/01/2010 05:20",8.6,8,7.83346804390064,84.6,46.8909090909091,42.1151515151515,0,0
"11/01/2010 05:30",9.3,8.5,8.3233191986747,85.4,59.1878787878788,47.3212121212121,0,0
"11/01/2010 05:40",9.3,8.7,8.52069092692913,88.4,61.6484848484849,51.3333333333333,0,0
"11/01/2010 05:50",9,8.3,8.13025892819265,87.9,55.3939393939394,44.1757575757576,0,0
"11/01/2010 06:00",9.3,8.5,8.32635896779504,86.3,58.0848484848485,47.3757575757576,0,0
"11/01/2010 06:10",9.6,9,8.81520470885609,87.5,64.3333333333333,55.7212121212121,0,0
"11/01/2010 06:20",9.8,9.1,8.91133853282594,87.6,68.9030303030303,58.6181818181818,0,0
"11/01/2010 06:30",9.7,9.1,8.91176496366917,90.1,68.7151515151515,58.7515151515152,0,0
"11/01/2010 06:40",9.7,8.9,8.71655931607111,91,66.7090909090909,53.7030303030303,0,0
"11/01/2010 06:50",9.1,8.2,8.03242040733228,90.9,56.769696969697,43.5333333333333,0,0
"11/01/2010 07:00",9.2,8.5,8.32565209455345,89.3,58.8969696969697,47.5939393939394,0,0
"11/01/2010 07:10",9.6,9,8.81511175128995,87.6,68.7212121212121,58.6363636363636,0,0
"11/01/2010 07:20",10.1,9.6,9.40279620694842,89.1,78.8666666666667,69.2,0,0
"11/01/2010 07:30",11,10.5,10.2830145236666,88.4,94.5333333333333,85.6060606060606,0,0
"11/01/2010 07:40",11.7,11.2,10.9671692867087,86.2,99.4424242424242,96.6424242424242,0,0
"11/01/2010 07:50",11.3,11.2,10.9669466855096,85.5,91.1030303030303,90.4787878787879,0,0
"11/01/2010 08:00",10.5,10.9,10.6725896817257,87.1,81.0060606060606,85.2424242424242,0,0
"11/01/2010 08:10",10.9,10.3,10.0876669295588,88,89.3939393939394,82.2727272727273,0,0
"11/01/2010 08:20",11.1,10.5,10.2850583171921,90,94.1151515151515,83.6909090909091,0,0
"11/01/2010 08:30",11,10.6,10.3831846259547,91.1,92.0727272727273,81.2909090909091,0,0
"11/01/2010 08:40",11.1,10.5,10.2855136076158,91.2,91.9333333333333,79.3575757575758,0,0
"11/01/2010 08:50",11.1,10.6,10.3842169262624,92.9,92.7818181818182,82.3878787878788,0,0
"11/01/2010 09:00",10.4,10,9.79692502417553,92.2,84.8666666666667,76.1212121212121,0,0
"11/01/2010 09:10",10.7,10.1,9.89501278891915,95.4,85.0363636363636,77.7757575757576,0,0
"11/01/2010 09:20",10.8,10.1,9.8943127309801,94.9,86.5151515151515,80.9272727272727,0,0
"11/01/2010 09:30",10.8,10.2,9.99337851598793,95.3,86.5393939393939,80.6181818181818,0,0
"11/01/2010 09:40",10.8,10.2,9.99294700834087,100.8,87.9878787878788,81.1151515151515,0,0
"11/01/2010 09:50",11.2,10.5,10.2865994114347,101.2,93.5454545454545,85.1090909090909,0,0
"11/01/2010 10:00",11.7,11.1,10.8786151873785,98.7,101.406060606061,95.5636363636364,0,0
"11/01/2010 10:10",12,11.5,11.2685419780471,101.2,100.981818181818,96.9575757575758,0,0
"11/01/2010 10:20",11.5,10.9,10.6823599180479,101.3,90.5636363636364,89.3636363636364,0,0
"11/01/2010 10:30",11.9,11.5,11.2730708309139,102.4,93.969696969697,95.6484848484849,0,0
