"time","V1","V2","Va","D","y1 (% relative to rated power)","y2 (% relative to rated power)","out1","out2"
"11/01/2010 00:10",7.9,7.7,7.68226484875289,55.9,36.1515151515151,40.9878787878788,0,0
"11/01/2010 00:20",7.5,8,7.98183158801409,56.07,32.0424242424242,46.7515151515152,0,0
"11/01/2010 00:30",7.9,8.5,8.48145672369318,56.72,38.3151515151515,55.8666666666667,0,0
"11/01/2010 00:40",8.5,8.7,8.68323815420644,58.92,47.430303030303,59.4909090909091,0,0
"11/01/2010 00:50",9.2,8.9,8.88759358945574,59.65,54.7393939393939,63.7212121212121,0,0
"11/01/2010 01:00",10.1,9.2,9.18945041771094,60.06,68.769696969697,65.2060606060606,0,0
"11/01/2010 01:10",11,9.3,9.29170248461206,63.64,84.2424242424242,68.2666666666667,0,0
"11/01/2010 01:20",10.4,9.5,9.49284775238724,63.18,74.169696969697,70.4242424242424,0,0
"11/01/2010 01:30",10.6,9.4,9.39504822051843,64.26,78.6606060606061,69.4909090909091,0,0
"11/01/2010 01:40",10.1,9.1,9.09820757723605,64.93,69.8484848484848,62.9272727272727,0,0
"11/01/2010 01:50",10.2,9,8.9996353900513,62.7,72.9090909090909,62.9393939393939,0,0
"11/01/2010 02:00",9.8,8.8,8.80213132533239,62.27,67.7030303030303,59.1212121212121,0,0
"11/01/2010 02:10",10.4,9.3,9.30372698659873,62.7,76.5030303030303,70.0969696969697,0,0
"11/01/2010 02:20",9.9,9,9.00564385787543,63.57,68.0666666666667,64.3272727272727,0,0
"11/01/2010 02:30",9.6,8.7,8.70732013088894,65.45,63.3818181818182,58.0060606060606,0,0
"11/01/2010 02:40",8.5,7.6,7.6081537470373,67.46,46.7818181818182,40.5818181818182,0,0
"11/01/2010 02:50",8.5,7.7,7.7095093065077,65.13,47.7878787878788,40.9151515151515,0,0
"11/01/2010 03:00",8.8,8,8.01099684986267,63.64,50.5939393939394,45.8,0,0
"11/01/2010 03:10",8.9,8.3,8.31228514625959,63.29,51.430303030303,48.3333333333333,0,0
"11/01/2010 03:20",9,8.2,8.2121779632156,61.81,51.9636363636364,49.2242424242424,0,0
"11/01/2010 03:30",9.3,8.3,8.31241089748958,62.67,57.9393939393939,51.4484848484848,0,0
"11/01/2010 03:40",9.1,8.1,8.11278906666656,62.35,55.0727272727273,48.1939393939394,0,0
"11/01/2010 03:50",9.3,8.1,8.11266814100149,67,55.8363636363636,48.3757575757576,0,0
"11/01/2010 04:00",9.2,8.3,8.31346492138525,68.16,54.2606060606061,51.8060606060606,0,0
"11/01/2010 04:10",8.7,8.1,8.11420448523972,66.23,49.2727272727273,49.230303030303,0,0
"11/01/2010 04:20",8.7,7.4,7.41389904808095,67.23,48.9393939393939,36.8545454545455,0,0
"11/01/2010 04:30",8.1,7.1,7.113357935081,66.43,40.169696969697,33.4666666666667,0,0
"11/01/2010 04:40",7.4,7.3,7.31430532058408,70.55,32.3212121212121,35.6424242424242,0,0
"11/01/2010 04:50",7.4,6.9,6.91454526025004,68.77,31,30.0363636363636,0,0
"11/01/2010 05:00",7.7,6.6,6.61419514864389,73.11,32.6909090909091,24.9575757575758,0,0
"11/01/2010 05:10",6.9,6.4,6.41444449482859,75.51,25.6363636363636,23.2606060606061,0,0
"11/01/2010 05:20",7.5,7.5,7.51673940282037,75.87,31.3939393939394,36.769696969697,0,0
"11/01/2010 05:30",7.3,6.9,6.91586823305888,78.81,28.7151515151515,30.1030303030303,0,0
"11/01/2010 05:40",8.7,8.4,8.41750360139572,82.4,49.5333333333333,51.9212121212121,0,0
"11/01/2010 05:50",9.1,8.6,8.61643410260034,84,55.7151515151515,53.7878787878788,0,0
"11/01/2010 06:00",9.2,8.5,8.5187582642667,76.54,55.9575757575758,53.5878787878788,0,0
"11/01/2010 06:10",9.3,9.3,9.32226383507241,78.42,57.430303030303,66.2,0,0
"11/01/2010 06:20",8.8,8.8,8.82041438140811,78.14,49.6909090909091,58.830303030303,0,0
